   613.732 0.546E-230.097  1517.557     0 1 1 0        0 0 0 0    P 32e     0.80 134 27
   614.044 0.103E-240.097  3297.548     0 3 3 0        0 2 2 0    P 35e     0.80 124 27
   614.288 0.296E-250.097  3128.083     0 2 2 0        0 1 1 0    P 40e     0.80 124 27
   614.611 0.266E-210.097  1654.907     0 1 1 0        0 0 0 0    P 33e     0.80 124 27
   614.623 0.249E-230.100  2547.476     0 3 1 0        0 2 2 0    P 27f     0.80 124 27
   614.686 0.448E-230.097  2699.257     0 3 1 0        0 2 0 0    P 29e     0.80 124 27
   615.228 0.249E-250.097  3508.489     0 3 3 0        0 2 2 0    P 37f     0.80 124 27
   615.239 0.480E-220.097  2084.018     0 2 0 0        0 1 1 0    P 30e     0.80 124 27
   615.742 0.257E-230.105  2246.432     0 3 1 0        0 2 2 0    P 23e     0.80 124 27
   616.169 0.563E-250.097  3010.589     0 2 2 0        0 1 1 0    P 39e     0.80 124 27
   616.398 0.831E-230.097  2374.939     0 2 2 0        0 1 1 0    P 33f     0.80 124 27
   616.539 0.577E-230.097  1606.895     0 1 1 0        0 0 0 0    P 33e     0.80 125 27
   616.608 0.833E-230.097  1425.759     0 1 1 0        0 0 0 0    P 31e     0.80 134 27
   617.047 0.168E-240.097  3193.697     0 3 3 0        0 2 2 0    P 34e     0.80 124 27
   617.076 0.346E-230.102  2467.523     0 3 1 0        0 2 2 0    P 26f     0.80 124 27
   617.546 0.418E-210.097  1557.761     0 1 1 0        0 0 0 0    P 32e     0.80 124 27
   617.551 0.439E-250.097  3399.210     0 3 3 0        0 2 2 0    P 36f     0.80 124 27
   617.654 0.653E-230.098  2613.666     0 3 1 0        0 2 0 0    P 28e     0.80 124 27
   618.014 0.708E-220.097  1995.652     0 2 0 0        0 1 1 0    P 29e     0.80 124 27
   618.084 0.105E-240.097  2895.996     0 2 2 0        0 1 1 0    P 38e     0.80 124 27
   619.051 0.380E-230.106  2178.102     0 3 1 0        0 2 2 0    P 22e     0.80 124 27
   619.365 0.130E-220.097  2277.328     0 2 2 0        0 1 1 0    P 32f     0.80 124 27
   619.386 0.894E-230.097  1512.562     0 1 1 0        0 0 0 0    P 32e     0.80 125 27
   619.484 0.125E-220.097  1336.808     0 1 1 0        0 0 0 0    P 30e     0.80 134 27
   619.537 0.474E-230.103  2390.514     0 3 1 0        0 2 2 0    P 25f     0.80 124 27
   619.917 0.761E-250.097  3292.853     0 3 3 0        0 2 2 0    P 35f     0.80 124 27
   620.035 0.194E-240.097  2784.308     0 2 2 0        0 1 1 0    P 37e     0.80 124 27
   620.047 0.269E-240.097  3092.795     0 3 3 0        0 2 2 0    P 33e     0.80 124 27
   620.482 0.646E-210.097  1463.536     0 1 1 0        0 0 0 0    P 31e     0.80 124 27
   620.630 0.935E-230.100  2530.996     0 3 1 0        0 2 0 0    P 27e     0.80 124 27
