   723.275 0.296E-240.090  1820.350    19 14 4414 1-1 4515 1 0         0.90 226 22
   723.314 0.464E-240.090  1735.964    19 14 3917 2-1 4018 2 0         0.90 226 22
   723.385 0.439E-270.090   889.380    46 14 35 2 0 0 36 2 0 0         0.90 226 22
   723.480 0.107E-250.090  2397.031    38 17 4021 0-1 4122 0 0         0.90 226 22
   723.484 0.426E-250.090  2396.815    38 17 4021 2-1 4122 2 0         0.90 226 22
   723.487 0.106E-230.090  1720.314    19 14 3420 3-1 3521 3 0         0.90 226 22
   723.598 0.522E-240.090  1720.309    19 14 3420 1-1 3521 1 0         0.90 226 22
   723.608 0.876E-240.090  1735.959    19 14 3917 0-1 4018 0 0         0.90 226 22
   723.658 0.408E-250.090  2397.385    38 17 4319 2-1 4420 2 0         0.90 226 22
   723.710 0.241E-240.090  1685.512    19 14 3519 0-1 3620 0 0         0.90 226 22
   723.713 0.103E-250.090  2397.609    38 17 4319 0-1 4420 0 0         0.90 226 22
   723.720 0.780E-240.090  1765.421    19 14 4215 2-1 4316 2 0         0.90 226 22
   723.818 0.272E-240.090  1706.122    19 14 3718 3-1 3819 3 0         0.90 226 22
   723.864 0.192E-240.090  1765.415    19 14 4215 0-1 4316 0 0         0.90 226 22
   723.886 0.108E-230.090  1706.117    19 14 3718 1-1 3819 1 0         0.90 226 22
   723.889 0.273E-240.090  1715.568    19 14 3221 0-1 3322 0 0         0.90 226 22
   724.043 0.111E-230.090  1715.573    19 14 3221 2-1 3322 2 0         0.90 226 22
   724.201 0.246E-240.090  1719.721    19 14 4016 3-1 4117 3 0         0.90 226 22
   724.252 0.981E-240.090  1719.715    19 14 4016 1-1 4117 1 0         0.90 226 22
   724.315 0.244E-250.090  2365.757    38 17 4120 1-1 4221 1 0         0.90 226 22
   724.349 0.122E-230.090  1685.517    19 14 3519 2-1 3620 2 0         0.90 226 22
   724.467 0.488E-250.090  2365.537    38 17 4120 3-1 4221 3 0         0.90 226 22
   724.574 0.444E-250.090  2378.231    38 17 4418 1-1 4519 1 0         0.90 226 22
   724.638 0.782E-240.090  1761.111    19 14 4314 3-1 4415 3 0         0.90 226 22
   724.679 0.390E-240.090  1761.105    19 14 4314 1-1 4415 1 0         0.90 226 22
   724.708 0.594E-240.090  1683.253    19 14 3817 2-1 3918 2 0         0.90 226 22
   724.740 0.111E-250.090  2378.003    38 17 4418 3-1 4519 3 0         0.90 226 22
   724.872 0.132E-230.090  1674.159    19 14 3320 3-1 3421 3 0         0.90 226 22
   724.887 0.138E-250.090  2343.256    38 17 3921 0-1 4022 0 0         0.90 226 22
   724.897 0.551E-250.090  2343.040    38 17 3921 2-1 4022 2 0         0.90 226 22
   724.979 0.649E-240.090  1674.154    19 14 3320 1-1 3421 1 0         0.90 226 22
   725.011 0.111E-230.090  1683.248    19 14 3817 0-1 3918 0 0         0.90 226 22
   725.081 0.536E-250.090  2339.702    38 17 4219 2-1 4320 2 0         0.90 226 22
   725.120 0.102E-230.090  1708.785    19 14 4115 2-1 4216 2 0         0.90 226 22
   725.125 0.135E-250.090  2339.925    38 17 4219 0-1 4320 0 0         0.90 226 22
   725.161 0.533E-270.090   841.835    46 14 34 2 0 0 35 2 0 0         0.90 226 22
   725.208 0.320E-240.090  1638.041    19 14 3419 0-1 3520 0 0         0.90 226 22
   725.208 0.345E-240.090  1656.029    19 14 3618 3-1 3719 3 0         0.90 226 22
   725.264 0.251E-240.090  1708.780    19 14 4115 0-1 4216 0 0         0.90 226 22
   725.275 0.137E-230.090  1656.024    19 14 3618 1-1 3719 1 0         0.90 226 22
   725.289 0.337E-240.090  1672.039    19 14 3121 0-1 3222 0 0         0.90 226 22
   725.423 0.136E-230.090  1672.044    19 14 3121 2-1 3222 2 0         0.90 226 22
   725.586 0.765E-240.090  1762.111    19 14 4413 2-1 4514 2 0         0.90 226 22
   725.598 0.317E-240.090  1665.698    19 14 3916 3-1 4017 3 0         0.90 226 22
   725.603 0.294E-250.090  1620.011      V12   GROUND 2 34 19    35 20 0.90 236 22
   725.648 0.126E-230.090  1665.692    19 14 3916 1-1 4017 1 0         0.90 226 22
   725.681 0.190E-240.090  1762.105    19 14 4413 0-1 4514 0 0         0.90 226 22
   725.724 0.316E-250.090  2310.675    38 17 4020 1-1 4121 1 0         0.90 226 22
   725.735 0.153E-230.090  1638.046    19 14 3419 2-1 3520 2 0         0.90 226 22
   725.872 0.633E-250.090  2310.456    38 17 4020 3-1 4121 3 0         0.90 226 22
