Wavenumber	NESR 15.67 cm-1
86.75214	1.48218E-09
86.92495	1.48156E-09
87.09776	1.48096E-09
87.27058	1.48037E-09
87.44339	1.47977E-09
87.61620	1.47918E-09
87.78901	1.47860E-09
87.96183	1.47802E-09
88.13464	1.47745E-09
88.30745	1.47687E-09
88.48027	1.47629E-09
88.65308	1.47570E-09
88.82589	1.47513E-09
88.99871	1.47454E-09
89.17152	1.47395E-09
89.34433	1.47336E-09
89.51714	1.47275E-09
89.68996	1.47213E-09
89.86277	1.47152E-09
90.03558	1.47089E-09
90.20840	1.47024E-09
90.38121	1.46959E-09
90.55402	1.46892E-09
90.72684	1.46824E-09
90.89965	1.46755E-09
91.07246	1.46683E-09
91.24527	1.46611E-09
91.41809	1.46536E-09
91.59090	1.46459E-09
91.76371	1.46380E-09
91.93653	1.46300E-09
92.10934	1.46217E-09
92.28215	1.46132E-09
92.45497	1.46046E-09
92.62778	1.45957E-09
92.80059	1.45866E-09
92.97340	1.45773E-09
93.14622	1.45678E-09
93.31903	1.45580E-09
93.49184	1.45480E-09
93.66466	1.45379E-09
93.83747	1.45275E-09
94.01028	1.45169E-09
94.18310	1.45062E-09
94.35591	1.44953E-09
94.52872	1.44841E-09
94.70153	1.44728E-09
94.87435	1.44613E-09
95.04716	1.44497E-09
95.21997	1.44379E-09
95.39279	1.44260E-09
95.56560	1.44140E-09
95.73841	1.44019E-09
95.91123	1.43897E-09
96.08404	1.43773E-09
96.25685	1.43649E-09
96.42967	1.43524E-09
96.60248	1.43400E-09
96.77529	1.43275E-09
96.94810	1.43149E-09
97.12092	1.43023E-09
97.29373	1.42898E-09
97.46654	1.42773E-09
97.63936	1.42648E-09
97.81217	1.42524E-09
97.98498	1.42400E-09
98.15780	1.42277E-09
98.33061	1.42155E-09
98.50342	1.42035E-09
98.67623	1.41914E-09
98.84905	1.41795E-09
99.02186	1.41678E-09
99.19467	1.41562E-09
99.36749	1.41448E-09
99.54030	1.41334E-09
99.71311	1.41223E-09
99.88593	1.41114E-09
100.05874	1.41006E-09
100.23155	1.40899E-09
100.40436	1.40795E-09
100.57718	1.40693E-09
100.74999	1.40592E-09
100.92280	1.40493E-09
101.09562	1.40397E-09
101.26843	1.40302E-09
101.44124	1.40209E-09
101.61406	1.40118E-09
101.78687	1.40030E-09
101.95968	1.39943E-09
102.13249	1.39858E-09
102.30531	1.39774E-09
102.47812	1.39693E-09
102.65093	1.39613E-09
102.82375	1.39535E-09
102.99656	1.39459E-09
103.16937	1.39383E-09
103.34219	1.39310E-09
103.51500	1.39238E-09
103.68781	1.39166E-09
103.86062	1.39096E-09
104.03344	1.39027E-09
104.20625	1.38960E-09
104.37906	1.38894E-09
104.55188	1.38827E-09
104.72469	1.38762E-09
104.89750	1.38697E-09
105.07032	1.38632E-09
105.24313	1.38568E-09
105.41594	1.38503E-09
105.58876	1.38439E-09
105.76157	1.38375E-09
105.93438	1.38310E-09
106.10719	1.38246E-09
106.28001	1.38181E-09
106.45282	1.38116E-09
106.62563	1.38050E-09
106.79845	1.37983E-09
106.97126	1.37916E-09
107.14407	1.37848E-09
107.31689	1.37779E-09
107.48970	1.37710E-09
107.66251	1.37638E-09
107.83532	1.37566E-09
108.00814	1.37493E-09
108.18095	1.37418E-09
108.35376	1.37342E-09
108.52658	1.37266E-09
108.69939	1.37187E-09
108.87220	1.37108E-09
109.04502	1.37027E-09
109.21783	1.36946E-09
109.39064	1.36862E-09
109.56345	1.36777E-09
109.73627	1.36691E-09
109.90908	1.36604E-09
110.08189	1.36516E-09
110.25471	1.36427E-09
110.42752	1.36335E-09
110.60033	1.36243E-09
110.77315	1.36151E-09
110.94596	1.36057E-09
111.11877	1.35962E-09
111.29158	1.35867E-09
111.46440	1.35770E-09
111.63721	1.35673E-09
111.81002	1.35575E-09
111.98284	1.35478E-09
112.15565	1.35379E-09
112.32846	1.35280E-09
112.50128	1.35182E-09
112.67409	1.35084E-09
112.84690	1.34985E-09
113.01972	1.34887E-09
113.19253	1.34789E-09
113.36534	1.34692E-09
113.53815	1.34594E-09
113.71097	1.34498E-09
113.88378	1.34403E-09
114.05659	1.34308E-09
114.22941	1.34215E-09
114.40222	1.34122E-09
114.57503	1.34031E-09
114.74785	1.33942E-09
114.92066	1.33853E-09
115.09347	1.33766E-09
115.26628	1.33680E-09
115.43910	1.33596E-09
115.61191	1.33514E-09
115.78472	1.33434E-09
115.95754	1.33356E-09
116.13035	1.33280E-09
116.30316	1.33205E-09
116.47598	1.33132E-09
116.64879	1.33062E-09
116.82160	1.32994E-09
116.99441	1.32928E-09
117.16723	1.32864E-09
117.34004	1.32803E-09
117.51285	1.32744E-09
117.68567	1.32688E-09
117.85848	1.32633E-09
118.03129	1.32581E-09
118.20411	1.32532E-09
118.37692	1.32485E-09
118.54973	1.32441E-09
118.72254	1.32398E-09
118.89536	1.32358E-09
119.06817	1.32320E-09
119.24098	1.32286E-09
119.41380	1.32253E-09
119.58661	1.32222E-09
119.75942	1.32194E-09
119.93224	1.32168E-09
120.10505	1.32145E-09
120.27786	1.32123E-09
120.45067	1.32104E-09
120.62349	1.32087E-09
120.79630	1.32072E-09
120.96911	1.32059E-09
121.14193	1.32048E-09
121.31474	1.32040E-09
121.48755	1.32033E-09
121.66037	1.32028E-09
121.83318	1.32025E-09
122.00599	1.32025E-09
122.17881	1.32025E-09
122.35162	1.32029E-09
122.52443	1.32034E-09
122.69724	1.32040E-09
122.87006	1.32048E-09
123.04287	1.32058E-09
123.21568	1.32069E-09
123.38850	1.32083E-09
123.56131	1.32098E-09
123.73412	1.32115E-09
123.90694	1.32134E-09
124.07975	1.32154E-09
124.25256	1.32176E-09
124.42537	1.32199E-09
124.59819	1.32224E-09
124.77100	1.32252E-09
124.94381	1.32280E-09
125.11663	1.32311E-09
125.28944	1.32344E-09
125.46225	1.32378E-09
125.63507	1.32414E-09
125.80788	1.32452E-09
125.98069	1.32492E-09
126.15350	1.32533E-09
126.32632	1.32577E-09
126.49913	1.32623E-09
126.67194	1.32671E-09
126.84476	1.32721E-09
127.01757	1.32773E-09
127.19038	1.32827E-09
127.36320	1.32884E-09
127.53601	1.32943E-09
127.70882	1.33005E-09
127.88163	1.33068E-09
128.05445	1.33135E-09
128.22726	1.33204E-09
128.40007	1.33275E-09
128.57289	1.33348E-09
128.74570	1.33425E-09
128.91851	1.33504E-09
129.09133	1.33586E-09
129.26414	1.33671E-09
129.43695	1.33758E-09
129.60976	1.33848E-09
129.78258	1.33941E-09
129.95539	1.34037E-09
130.12820	1.34135E-09
130.30102	1.34237E-09
130.47383	1.34341E-09
130.64664	1.34448E-09
130.81946	1.34558E-09
130.99227	1.34671E-09
131.16508	1.34786E-09
131.33790	1.34905E-09
131.51071	1.35027E-09
131.68352	1.35151E-09
131.85633	1.35279E-09
132.02915	1.35409E-09
132.20196	1.35542E-09
132.37477	1.35678E-09
132.54759	1.35816E-09
132.72040	1.35957E-09
132.89321	1.36100E-09
133.06603	1.36245E-09
133.23884	1.36393E-09
133.41165	1.36544E-09
133.58446	1.36696E-09
133.75728	1.36850E-09
133.93009	1.37007E-09
134.10290	1.37166E-09
134.27572	1.37326E-09
134.44853	1.37488E-09
134.62134	1.37651E-09
134.79416	1.37817E-09
134.96697	1.37983E-09
135.13978	1.38151E-09
135.31259	1.38320E-09
135.48541	1.38490E-09
135.65822	1.38660E-09
135.83103	1.38833E-09
136.00385	1.39004E-09
136.17666	1.39178E-09
136.34947	1.39351E-09
136.52229	1.39524E-09
136.69510	1.39698E-09
136.86791	1.39872E-09
137.04072	1.40045E-09
137.21354	1.40219E-09
137.38635	1.40393E-09
137.55916	1.40566E-09
137.73198	1.40739E-09
137.90479	1.40912E-09
138.07760	1.41084E-09
138.25042	1.41255E-09
138.42323	1.41426E-09
138.59604	1.41595E-09
138.76885	1.41764E-09
138.94167	1.41932E-09
139.11448	1.42099E-09
139.28729	1.42266E-09
139.46011	1.42431E-09
139.63292	1.42595E-09
139.80573	1.42758E-09
139.97855	1.42921E-09
140.15136	1.43082E-09
140.32417	1.43242E-09
140.49699	1.43401E-09
140.66980	1.43559E-09
140.84261	1.43716E-09
141.01542	1.43872E-09
141.18824	1.44028E-09
141.36105	1.44183E-09
141.53386	1.44338E-09
141.70668	1.44491E-09
141.87949	1.44644E-09
142.05230	1.44797E-09
142.22512	1.44950E-09
142.39793	1.45103E-09
142.57074	1.45255E-09
142.74355	1.45407E-09
142.91637	1.45560E-09
143.08918	1.45712E-09
143.26199	1.45867E-09
143.43481	1.46021E-09
143.60762	1.46175E-09
143.78043	1.46331E-09
143.95325	1.46487E-09
144.12606	1.46645E-09
144.29887	1.46805E-09
144.47168	1.46965E-09
144.64450	1.47126E-09
144.81731	1.47290E-09
144.99012	1.47455E-09
145.16294	1.47623E-09
145.33575	1.47791E-09
145.50856	1.47963E-09
145.68138	1.48136E-09
145.85419	1.48312E-09
146.02700	1.48490E-09
146.19981	1.48670E-09
146.37263	1.48853E-09
146.54544	1.49040E-09
146.71825	1.49229E-09
146.89107	1.49421E-09
147.06388	1.49616E-09
147.23669	1.49814E-09
147.40951	1.50015E-09
147.58232	1.50218E-09
147.75513	1.50426E-09
147.92794	1.50636E-09
148.10076	1.50849E-09
148.27357	1.51066E-09
148.44638	1.51286E-09
148.61920	1.51508E-09
148.79201	1.51734E-09
148.96482	1.51964E-09
149.13764	1.52196E-09
149.31045	1.52430E-09
149.48326	1.52669E-09
149.65608	1.52910E-09
149.82889	1.53154E-09
150.00170	1.53400E-09
150.17451	1.53650E-09
150.34733	1.53900E-09
150.52014	1.54155E-09
150.69295	1.54412E-09
150.86577	1.54671E-09
151.03858	1.54931E-09
151.21139	1.55194E-09
151.38421	1.55459E-09
151.55702	1.55725E-09
151.72983	1.55993E-09
151.90264	1.56264E-09
152.07546	1.56534E-09
152.24827	1.56807E-09
152.42108	1.57079E-09
152.59390	1.57353E-09
152.76671	1.57628E-09
152.93952	1.57904E-09
153.11234	1.58180E-09
153.28515	1.58457E-09
153.45796	1.58733E-09
153.63077	1.59010E-09
153.80359	1.59287E-09
153.97640	1.59564E-09
154.14921	1.59840E-09
154.32203	1.60117E-09
154.49484	1.60392E-09
154.66765	1.60667E-09
154.84047	1.60942E-09
155.01328	1.61216E-09
155.18609	1.61490E-09
155.35890	1.61763E-09
155.53172	1.62034E-09
155.70453	1.62306E-09
155.87734	1.62576E-09
156.05016	1.62844E-09
156.22297	1.63113E-09
156.39578	1.63380E-09
156.56860	1.63647E-09
156.74141	1.63914E-09
156.91422	1.64178E-09
157.08703	1.64442E-09
157.25985	1.64706E-09
157.43266	1.64970E-09
157.60547	1.65233E-09
157.77829	1.65495E-09
157.95110	1.65757E-09
158.12391	1.66018E-09
158.29673	1.66281E-09
158.46954	1.66543E-09
158.64235	1.66804E-09
158.81517	1.67067E-09
158.98798	1.67330E-09
159.16079	1.67593E-09
159.33360	1.67857E-09
159.50642	1.68122E-09
159.67923	1.68387E-09
159.85204	1.68654E-09
160.02486	1.68922E-09
160.19767	1.69193E-09
160.37048	1.69463E-09
160.54330	1.69737E-09
160.71611	1.70012E-09
160.88892	1.70290E-09
161.06173	1.70569E-09
161.23455	1.70851E-09
161.40736	1.71136E-09
161.58017	1.71423E-09
161.75299	1.71713E-09
161.92580	1.72006E-09
162.09861	1.72301E-09
162.27143	1.72600E-09
162.44424	1.72903E-09
162.61705	1.73208E-09
162.78986	1.73518E-09
162.96268	1.73829E-09
163.13549	1.74146E-09
163.30830	1.74465E-09
163.48112	1.74786E-09
163.65393	1.75113E-09
163.82674	1.75442E-09
163.99956	1.75775E-09
164.17237	1.76111E-09
164.34518	1.76451E-09
164.51799	1.76793E-09
164.69081	1.77140E-09
164.86362	1.77490E-09
165.03643	1.77842E-09
165.20925	1.78198E-09
165.38206	1.78555E-09
165.55487	1.78917E-09
165.72769	1.79280E-09
165.90050	1.79645E-09
166.07331	1.80012E-09
166.24612	1.80382E-09
166.41894	1.80753E-09
166.59175	1.81125E-09
166.76456	1.81499E-09
166.93738	1.81874E-09
167.11019	1.82250E-09
167.28300	1.82626E-09
167.45582	1.83004E-09
167.62863	1.83379E-09
167.80144	1.83756E-09
167.97426	1.84131E-09
168.14707	1.84506E-09
168.31988	1.84879E-09
168.49269	1.85252E-09
168.66551	1.85622E-09
168.83832	1.85991E-09
169.01113	1.86357E-09
169.18395	1.86722E-09
169.35676	1.87083E-09
169.52957	1.87441E-09
169.70239	1.87796E-09
169.87520	1.88147E-09
170.04801	1.88495E-09
170.22082	1.88838E-09
170.39364	1.89177E-09
170.56645	1.89513E-09
170.73926	1.89844E-09
170.91208	1.90170E-09
171.08489	1.90489E-09
171.25770	1.90806E-09
171.43052	1.91115E-09
171.60333	1.91420E-09
171.77614	1.91721E-09
171.94895	1.92015E-09
172.12177	1.92304E-09
172.29458	1.92588E-09
172.46739	1.92865E-09
172.64021	1.93137E-09
172.81302	1.93404E-09
172.98583	1.93665E-09
173.15865	1.93922E-09
173.33146	1.94173E-09
173.50427	1.94420E-09
173.67708	1.94660E-09
173.84990	1.94896E-09
174.02271	1.95128E-09
174.19552	1.95356E-09
174.36834	1.95579E-09
174.54115	1.95797E-09
174.71396	1.96013E-09
174.88678	1.96224E-09
175.05959	1.96433E-09
175.23240	1.96637E-09
175.40521	1.96841E-09
175.57803	1.97041E-09
175.75084	1.97237E-09
175.92365	1.97434E-09
176.09647	1.97629E-09
176.26928	1.97824E-09
176.44209	1.98015E-09
176.61491	1.98208E-09
176.78772	1.98401E-09
176.96053	1.98592E-09
177.13335	1.98784E-09
177.30616	1.98979E-09
177.47897	1.99173E-09
177.65178	1.99370E-09
177.82460	1.99566E-09
177.99741	1.99765E-09
178.17022	1.99969E-09
178.34304	2.00173E-09
178.51585	2.00380E-09
178.68866	2.00591E-09
178.86148	2.00805E-09
179.03429	2.01022E-09
179.20710	2.01242E-09
179.37991	2.01468E-09
179.55273	2.01696E-09
179.72554	2.01930E-09
179.89835	2.02167E-09
180.07117	2.02411E-09
180.24398	2.02656E-09
180.41679	2.02908E-09
180.58961	2.03165E-09
180.76242	2.03427E-09
180.93523	2.03692E-09
181.10804	2.03962E-09
181.28086	2.04237E-09
181.45367	2.04517E-09
181.62648	2.04801E-09
181.79930	2.05091E-09
181.97211	2.05383E-09
182.14492	2.05680E-09
182.31774	2.05981E-09
182.49055	2.06287E-09
182.66336	2.06597E-09
182.83617	2.06910E-09
183.00899	2.07225E-09
183.18180	2.07545E-09
183.35461	2.07866E-09
183.52743	2.08191E-09
183.70024	2.08516E-09
183.87305	2.08844E-09
184.04587	2.09175E-09
184.21868	2.09505E-09
184.39149	2.09837E-09
184.56430	2.10170E-09
184.73712	2.10501E-09
184.90993	2.10833E-09
185.08274	2.11165E-09
185.25556	2.11494E-09
185.42837	2.11822E-09
185.60118	2.12149E-09
185.77400	2.12473E-09
185.94681	2.12795E-09
186.11962	2.13114E-09
186.29244	2.13430E-09
186.46525	2.13741E-09
186.63806	2.14049E-09
186.81087	2.14352E-09
186.98369	2.14650E-09
187.15650	2.14941E-09
187.32931	2.15228E-09
187.50213	2.15509E-09
187.67494	2.15784E-09
187.84775	2.16052E-09
188.02057	2.16313E-09
188.19338	2.16568E-09
188.36619	2.16814E-09
188.53900	2.17053E-09
188.71182	2.17284E-09
188.88463	2.17508E-09
189.05744	2.17723E-09
189.23026	2.17930E-09
189.40307	2.18129E-09
189.57588	2.18319E-09
189.74870	2.18501E-09
189.92151	2.18674E-09
190.09432	2.18839E-09
190.26713	2.18995E-09
190.43995	2.19143E-09
190.61276	2.19282E-09
190.78557	2.19413E-09
190.95839	2.19536E-09
191.13120	2.19651E-09
191.30401	2.19758E-09
191.47683	2.19857E-09
191.64964	2.19949E-09
191.82245	2.20033E-09
191.99526	2.20110E-09
192.16808	2.20181E-09
192.34089	2.20244E-09
192.51370	2.20301E-09
192.68652	2.20353E-09
192.85933	2.20397E-09
193.03214	2.20437E-09
193.20496	2.20472E-09
193.37777	2.20502E-09
193.55058	2.20527E-09
193.72339	2.20548E-09
193.89621	2.20565E-09
194.06902	2.20579E-09
194.24183	2.20589E-09
194.41465	2.20596E-09
194.58746	2.20601E-09
194.76027	2.20604E-09
194.93309	2.20605E-09
195.10590	2.20604E-09
195.27871	2.20601E-09
195.45153	2.20598E-09
195.62434	2.20594E-09
195.79715	2.20590E-09
195.96996	2.20586E-09
196.14278	2.20581E-09
196.31559	2.20578E-09
196.48840	2.20574E-09
196.66122	2.20572E-09
196.83403	2.20571E-09
197.00684	2.20571E-09
197.17966	2.20573E-09
197.35247	2.20576E-09
197.52528	2.20581E-09
197.69809	2.20588E-09
197.87091	2.20597E-09
198.04372	2.20609E-09
198.21653	2.20623E-09
198.38935	2.20639E-09
198.56216	2.20657E-09
198.73497	2.20678E-09
198.90779	2.20702E-09
199.08060	2.20729E-09
199.25341	2.20757E-09
199.42622	2.20788E-09
199.59904	2.20822E-09
199.77185	2.20859E-09
199.94466	2.20898E-09
200.11748	2.20940E-09
200.29029	2.20983E-09
200.46310	2.21029E-09
200.63592	2.21077E-09
200.80873	2.21128E-09
200.98154	2.21181E-09
201.15435	2.21236E-09
201.32717	2.21293E-09
201.49998	2.21351E-09
201.67279	2.21411E-09
201.84561	2.21472E-09
202.01842	2.21536E-09
202.19123	2.21600E-09
202.36405	2.21666E-09
202.53686	2.21732E-09
202.70967	2.21800E-09
202.88248	2.21868E-09
203.05530	2.21937E-09
