601.215055 0.634E-22       1327.708                  NU9 63 -1  6 -1      341 40
601.217130 0.225E-22       1449.175           CHAUDE L=2 61 -1  2 -1      341 40
601.218701 0.424E-21        908.912                  NU9 56 -1  0  1      341 40
601.220480 0.108E-22       1488.701           CHAUDE L=0 61 -1  5 -1      341 40
601.227852 0.616E-22       1156.719                  NU9 61 -1  4 -1      341 40
601.241470 0.152E-21       1087.032                  NU9 60 -1  3 -1      341 40
601.252686 0.794E-22       1027.899                  NU9 59 -1  2 -1      341 40
601.256490 0.276E-22       1341.057           CHAUDE L=2 59 -1  0  1      341 40
601.270910 0.668E-22       1256.510           CHAUDE L=0 56 -1  1  1      341 40
601.273900 0.227E-22       1175.444       A-A-CHAUDE L=0 54 -1  1 -1      341 40
601.313660 0.129E-22       1483.654           CHAUDE L=2 61 -1  3 -1      341 40
601.329582 0.559E-22        979.331                  NU9 58 -1  1 -1      341 40
601.375890 0.115E-21       1249.108           CHAUDE L=0 55 -1  2  1      341 40
601.394918 0.508E-22       1244.003           CHAUDE L=2 56 -1  2  1      341 40
601.443240 0.512E-22       1252.236           CHAUDE L=0 54 -1  3  1      341 40
601.477124 0.447E-22       1265.911           CHAUDE L=0 53 -1  4  1      341 40
601.483140 0.512E-22       1302.594       A+A+CHAUDE L=2 58 -1  1  1      341 40
601.514727 0.379E-21        882.061                  NU9 55 -1  1  1      341 40
601.532190 0.754E-22       1290.136           CHAUDE L=0 52 -1  5  1      341 40
601.540010 0.668E-22       1238.830       A-A-CHAUDE L=2 56 -1  1  1      341 40
601.547377 0.130E-21       1047.861                  NU9 47 -1  9  1      341 40
601.548556 0.452E-22       1227.446           CHAUDE L=2 55 -1  3  1      341 40
601.563453 0.945E-22        990.202                  NU9 48 -1  8  1      341 40
601.577443 0.130E-21        943.072                  NU9 49 -1  7  1      341 40
601.580835 0.326E-21        865.791                  NU9 54 -1  2  1      341 40
601.589057 0.340E-21        906.485                  NU9 50 -1  6  1      341 40
601.597696 0.211E-21        880.455                  NU9 51 -1  5  1      341 40
601.599388 0.578E-21        860.102                  NU9 53 -1  3  1      341 40
601.602105 0.252E-21        864.992                  NU9 52 -1  4  1      341 40
601.612743 0.304E-22       1324.906           CHAUDE L=0 51 -1  6  1      341 40
601.629540 0.792E-22       1221.567           CHAUDE L=2 54 -1  4  1      341 40
601.658700 0.424E-22       1241.895           CHAUDE L=0 56 -1  0  1      341 40
601.663189 0.335E-22       1226.304           CHAUDE L=2 53 -1  5  1      341 40
601.684531 0.234E-22       1370.210           CHAUDE L=0 50 -1  7  1      341 40
601.697327 0.271E-22       1241.631           CHAUDE L=2 52 -1  6  1      341 40
601.698219 0.418E-22       1267.529           CHAUDE L=2 51 -1  7  1      341 40
601.704953 0.153E-22       1303.985       te) CHAUDE L=2 50 -1  8  1      341 40
601.711670 0.575E-22         89.661                  NU9 12 -1  3 -1      341 40
601.715390 0.113E-22       1412.385           CHAUDE L=0 61 -1  2 -1      341 40
601.758112 0.750E-22       1291.912                  NU9 62 -1  6 -1      341 40
601.762670 0.268E-22       1414.413           CHAUDE L=2 60 -1  2 -1      341 40
601.763127 0.540E-22       1201.712                  NU9 61 -1  5 -1      341 40
601.769790 0.726E-22       1122.041                  NU9 60 -1  4 -1      341 40
601.781687 0.486E-21        877.054                  NU9 55 -1  0  1      341 40
601.782332 0.179E-21       1052.915                  NU9 59 -1  3 -1      341 40
601.791431 0.939E-22        994.345                  NU9 58 -1  2 -1      341 40
601.806780 0.319E-22       1307.436           CHAUDE L=2 58 -1  0  1      341 40
601.812740 0.759E-22       1224.584           CHAUDE L=0 55 -1  1  1      341 40
601.858860 0.269E-22       1144.605       A-A-CHAUDE L=0 53 -1  1 -1      341 40
601.864440 0.671E-22        946.342                  NU9 57 -1  1 -1      341 40
601.869400 0.152E-22       1448.894           CHAUDE L=2 60 -1  3 -1      341 40
601.922180 0.130E-21       1217.749           CHAUDE L=0 54 -1  2  1      341 40
601.922260 0.127E-22       1453.913           CHAUDE L=0 60 -1  5 -1      341 40
601.959409 0.577E-22       1212.032           CHAUDE L=2 55 -1  2  1      341 40
601.991940 0.578E-22       1221.445           CHAUDE L=0 53 -1  3  1      341 40
602.027594 0.504E-22       1235.691           CHAUDE L=0 52 -1  4  1      341 40
602.040140 0.585E-22       1269.544       A+A+CHAUDE L=2 57 -1  1  1      341 40
602.071379 0.430E-21        850.770                  NU9 54 -1  1  1      341 40
602.082120 0.846E-22       1260.489           CHAUDE L=0 51 -1  5  1      341 40
602.094624 0.143E-21       1021.147                  NU9 46 -1  9  1      341 40
602.109220 0.512E-22       1196.052           CHAUDE L=2 54 -1  3  1      341 40
602.110914 0.104E-21        962.912                  NU9 47 -1  8  1      341 40
602.112060 0.759E-22       1206.853       A-A-CHAUDE L=2 55 -1  1  1      341 40
602.125169 0.144E-21        915.207                  NU9 48 -1  7  1      341 40
602.133090 0.368E-21        835.068                  NU9 53 -1  2  1      341 40
602.137123 0.378E-21        878.047                  NU9 49 -1  6  1      341 40
602.146190 0.129E-22       1427.746           CHAUDE L=0 61 -1  3 -1      341 40
602.146223 0.236E-21        851.445                  NU9 50 -1  5  1      341 40
602.149650 0.650E-21        829.949                  NU9 52 -1  3  1      341 40
602.151300 0.282E-21        835.410                  NU9 51 -1  4  1      341 40
602.159537 0.340E-22       1295.832           CHAUDE L=0 50 -1  6  1      341 40
602.185640 0.894E-22       1190.750           CHAUDE L=2 53 -1  4  1      341 40
602.192270 0.487E-22       1209.975           CHAUDE L=0 55 -1  0  1      341 40
602.193050 0.112E-22       1322.061           CHAUDE L=2 58 -1  1 -1      341 40
602.217165 0.377E-22       1196.062           CHAUDE L=2 52 -1  5  1      341 40
602.228573 0.260E-22       1341.712           CHAUDE L=0 49 -1  7  1      341 40
602.245230 0.563E-22         82.822                  NU9 11 -1  3 -1      341 40
602.248483 0.304E-22       1211.964           CHAUDE L=2 51 -1  6  1      341 40
602.248619 0.467E-22       1238.438           CHAUDE L=2 50 -1  7  1      341 40
602.254697 0.171E-22       1275.471       te) CHAUDE L=2 49 -1  8  1      341 40
602.255850 0.134E-22       1377.572           CHAUDE L=0 60 -1  2 -1      341 40
602.301758 0.885E-22       1256.681                  NU9 61 -1  6 -1      341 40
602.306348 0.636E-22       1167.039                  NU9 60 -1  5 -1      341 40
