   703.185000  0.29985E+01  139.905  0.28319E+01  138.809  0.25156E+01  136.591  0.20993E+01  133.335  0.17092E+01  129.820  0.13591E+01  126.112  0.10286E+01  121.881  0.74236E+00  117.273  0.52171E+00  112.667  0.34072E+00  107.564  0.25353E+00  104.287
   703.235000  0.30147E+01  140.015  0.28484E+01  138.926  0.25299E+01  136.701  0.21092E+01  133.424  0.17134E+01  129.867  0.13561E+01  126.083  0.10182E+01  121.736  0.72662E+00  116.988  0.50422E+00  112.247  0.32466E+00  107.020  0.23993E+00  103.702
   703.285000  0.29411E+01  139.544  0.27730E+01  138.421  0.24588E+01  136.183  0.20483E+01  132.917  0.16618E+01  129.364  0.13116E+01  125.566  0.97812E+00  121.157  0.69081E+00  116.314  0.47341E+00  111.472  0.30024E+00  106.147  0.22004E+00  102.796
   703.335000  0.27844E+01  138.505  0.26128E+01  137.310  0.23096E+01  135.051  0.19227E+01  131.827  0.15597E+01  128.330  0.12302E+01  124.582  0.91271E+00  120.167  0.63867E+00  115.280  0.43242E+00  110.376  0.26991E+00  104.979  0.19587E+00  101.600
   703.385000  0.25607E+01  136.942  0.23851E+01  135.639  0.20985E+01  133.352  0.17466E+01  130.204  0.14186E+01  126.812  0.11211E+01  123.180  0.82916E+00  118.818  0.57572E+00  113.938  0.38542E+00  109.013  0.23661E+00  103.570  0.16974E+00  100.165
   703.435000  0.22926E+01  134.930  0.21143E+01  133.489  0.18488E+01  131.169  0.15396E+01  128.131  0.12545E+01  124.893  0.99655E+00  121.445  0.73652E+00  117.193  0.50851E+00  112.373  0.33704E+00  107.466  0.20346E+00  101.999  0.14404E+00   98.568
   703.485000  0.20059E+01  132.575  0.18276E+01  130.979  0.15865E+01  128.625  0.13235E+01  125.730  0.10845E+01  122.695  0.86937E+00  119.493  0.64410E+00  115.407  0.44339E+00  110.695  0.29155E+00  105.842  0.17314E+00  100.372  0.12079E+00   96.912
   703.535000  0.17247E+01  130.011  0.15505E+01  128.256  0.13350E+01  125.871  0.11179E+01  123.153  0.92403E+00  120.365  0.75072E+00  117.464  0.55943E+00  113.587  0.38515E+00  109.021  0.25189E+00  104.253  0.14737E+00   98.798  0.10125E+00   95.307
   703.585000  0.14689E+01  127.390  0.13031E+01  125.499  0.11131E+01  123.094  0.93800E+00  120.585  0.78464E+00  118.075  0.64864E+00  115.510  0.48763E+00  111.869  0.33670E+00  107.470  0.21959E+00  102.805  0.12689E+00   97.381  0.85954E-01   93.864
   703.635000  0.12512E+01  124.875  0.10978E+01  122.894  0.93167E+00  120.494  0.79245E+00  118.217  0.67263E+00  115.997  0.56716E+00  113.773  0.43083E+00  110.364  0.29880E+00  106.130  0.19469E+00  101.569  0.11148E+00   96.188  0.74665E-01   92.659
   703.685000  0.10771E+01  122.616  0.93917E+00  120.614  0.79407E+00  118.250  0.68334E+00  116.212  0.58906E+00  114.265  0.50637E+00  112.347  0.38838E+00  109.135  0.27041E+00  105.036  0.17609E+00  100.561  0.10023E+00   95.230  0.66682E-01   91.714
   703.735000  0.94576E+00  120.720  0.82455E+00  118.778  0.69701E+00  116.482  0.60731E+00  114.665  0.53076E+00  112.942  0.46342E+00  111.258  0.35775E+00  108.182  0.24941E+00  104.167  0.16210E+00   99.746  0.91960E-01   94.470  0.61107E-01   90.999
   703.785000  0.85034E+00  119.214  0.74546E+00  117.395  0.63175E+00  115.185  0.55655E+00  113.549  0.49124E+00  111.981  0.43314E+00  110.444  0.33495E+00  107.431  0.23279E+00  103.439  0.15055E+00   99.030  0.85184E-01   93.805  0.56783E-01   90.408
