   759.516 0.753E-220.100   353.014      V10   GROUND10 7 4   10 8 3   0.82 211 25
   759.688 0.134E-210.098   334.717      V10   GROUND 9 7 3    9 8 2   0.82 211 25
   759.688 0.575E-220.098   334.717      V10   GROUND 9 7 2    9 8 1   0.82 211 25
   759.843 0.328E-220.088   318.253      V10   GROUND 8 7 2    8 8 1   0.82 211 25
   759.843 0.766E-220.088   318.253      V10   GROUND 8 7 1    8 8 0   0.82 211 25
   760.098 0.171E-210.101   242.741      V10   GROUND 9 5 4   10 6 5   0.82 211 25
   760.098 0.399E-210.101   242.741      V10   GROUND 9 5 5   10 6 4   0.82 211 25
   761.029 0.915E-220.093   291.155      V10   GROUND13 410   14 5 9   0.82 211 25
   761.068 0.915E-220.093   291.152      V10   GROUND13 4 9   14 510   0.82 211 25
   762.087 0.183E-210.102   224.427      V10   GROUND 8 5 4    9 6 3   0.82 211 25
   762.087 0.426E-210.102   224.427      V10   GROUND 8 5 3    9 6 4   0.82 211 25
   762.147 0.121E-210.074  1130.684      V10   GROUND35 135   36 036   0.82 211 25
   763.082 0.101E-210.094   265.447      V10   GROUND12 4 9   13 5 8   0.82 211 25
   763.103 0.101E-210.094   265.446      V10   GROUND12 4 8   13 5 9   0.82 211 25
   764.058 0.194E-210.103   207.947      V10   GROUND 7 5 2    8 6 3   0.82 211 25
   764.058 0.452E-210.103   207.947      V10   GROUND 7 5 3    8 6 2   0.82 211 25
   765.094 0.109E-210.089   313.206      V10   GROUND15 313   16 412   0.82 211 25
   765.119 0.110E-210.096   241.589      V10   GROUND11 4 8   12 5 7   0.82 211 25
   765.130 0.110E-210.096   241.588      V10   GROUND11 4 7   12 5 8   0.82 211 25
   765.242 0.891E-220.088   344.303      V10   GROUND16 313   17 414   0.82 211 25
   765.725 0.967E-220.075  1011.765      V10   GROUND33 133   34 034   0.82 211 25
   766.013 0.204E-210.101   193.302      V10   GROUND 6 5 2    7 6 1   0.82 211 25
   766.013 0.477E-210.101   193.302      V10   GROUND 6 5 1    7 6 2   0.82 211 25
   767.140 0.118E-210.097   219.576      V10   GROUND10 4 7   11 5 6   0.82 211 25
   767.145 0.118E-210.097   219.576      V10   GROUND10 4 6   11 5 7   0.82 211 25
   767.329 0.895E-220.093   473.481      V10   GROUND17 611   17 710   0.82 211 25
   767.339 0.911E-220.093   473.481      V10   GROUND17 612   17 711   0.82 211 25
   767.613 0.987E-220.094   442.318      V10   GROUND16 610   16 7 9   0.82 211 25
   767.616 0.991E-220.094   442.318      V10   GROUND16 611   16 710   0.82 211 25
   767.878 0.105E-210.095   412.996      V10   GROUND15 6 9   15 7 8   0.82 211 25
   767.879 0.106E-210.095   412.996      V10   GROUND15 610   15 7 9   0.82 211 25
   767.949 0.216E-210.094   180.490      V10   GROUND 5 5 0    6 6 1   0.82 211 25
   767.949 0.503E-210.094   180.490      V10   GROUND 5 5 1    6 6 0   0.82 211 25
   768.128 0.110E-210.097   385.513      V10   GROUND14 6 9   14 7 8   0.82 211 25
   768.128 0.110E-210.097   385.513      V10   GROUND14 6 8   14 7 7   0.82 211 25
   768.362 0.112E-210.098   359.868      V10   GROUND13 6 7   13 7 6   0.82 211 25
   768.362 0.112E-210.098   359.868      V10   GROUND13 6 8   13 7 7   0.82 211 25
   768.581 0.112E-210.099   336.060      V10   GROUND12 6 6   12 7 5   0.82 211 25
   768.581 0.112E-210.099   336.060      V10   GROUND12 6 7   12 7 6   0.82 211 25
   768.594 0.118E-210.090   283.500      V10   GROUND14 311   15 412   0.82 211 25
   768.785 0.107E-210.100   314.088      V10   GROUND11 6 5   11 7 4   0.82 211 25
   768.785 0.107E-210.100   314.088      V10   GROUND11 6 6   11 7 5   0.82 211 25
   768.973 0.983E-220.101   293.950      V10   GROUND10 6 4   10 7 3   0.82 211 25
   768.973 0.983E-220.101   293.950      V10   GROUND10 6 5   10 7 4   0.82 211 25
   769.144 0.126E-210.099   199.406      V10   GROUND 9 4 6   10 5 5   0.82 211 25
   769.145 0.843E-220.101   275.646      V10   GROUND 9 6 3    9 7 2   0.82 211 25
   769.145 0.843E-220.101   275.646      V10   GROUND 9 6 4    9 7 3   0.82 211 25
   769.147 0.126E-210.099   199.406      V10   GROUND 9 4 5   10 5 6   0.82 211 25
   769.300 0.641E-220.100   259.175      V10   GROUND 8 6 2    8 7 1   0.82 211 25
   769.300 0.641E-220.100   259.175      V10   GROUND 8 6 3    8 7 2   0.82 211 25
   769.601 0.137E-210.091   255.969      V10   GROUND13 311   14 410   0.82 211 25
   771.133 0.134E-210.100   181.077      V10   GROUND 8 4 4    9 5 5   0.82 211 25
   771.133 0.134E-210.100   181.077      V10   GROUND 8 4 5    9 5 4   0.82 211 25
   772.249 0.147E-210.092   230.127      V10   GROUND12 3 9   13 410   0.82 211 25
   773.105 0.140E-210.102   164.587      V10   GROUND 7 4 3    8 5 4   0.82 211 25
   773.105 0.140E-210.102   164.587      V10   GROUND 7 4 4    8 5 3   0.82 211 25
