Wavenumber	NESR 15.67 cm-1
1099.18396	6.15446E-10
1099.30847	6.14837E-10
1099.43286	6.14234E-10
1099.55737	6.13636E-10
1099.68176	6.13042E-10
1099.80627	6.12453E-10
1099.93066	6.11870E-10
1100.05518	6.11292E-10
1100.17957	6.10718E-10
1100.30408	6.10148E-10
1100.42847	6.09584E-10
1100.55298	6.09024E-10
1100.67737	6.08468E-10
1100.80188	6.07917E-10
1100.92639	6.07370E-10
1101.05078	6.06828E-10
1101.17529	6.06290E-10
1101.29968	6.05755E-10
1101.42419	6.05225E-10
1101.54858	6.04699E-10
1101.67310	6.04177E-10
1101.79749	6.03659E-10
1101.92200	6.03144E-10
1102.04639	6.02634E-10
1102.17090	6.02126E-10
1102.29529	6.01623E-10
1102.41980	6.01123E-10
1102.54419	6.00626E-10
1102.66870	6.00133E-10
1102.79321	5.99643E-10
1102.91760	5.99156E-10
1103.04211	5.98673E-10
1103.16650	5.98193E-10
1103.29102	5.97716E-10
1103.41541	5.97242E-10
1103.53992	5.96771E-10
1103.66431	5.96304E-10
1103.78882	5.95839E-10
1103.91321	5.95377E-10
1104.03772	5.94918E-10
1104.16211	5.94462E-10
1104.28662	5.94009E-10
1104.41101	5.93558E-10
1104.53552	5.93110E-10
1104.66003	5.92666E-10
1104.78442	5.92223E-10
1104.90894	5.91784E-10
1105.03333	5.91347E-10
1105.15784	5.90913E-10
1105.28223	5.90481E-10
1105.40674	5.90052E-10
1105.53113	5.89626E-10
1105.65564	5.89202E-10
1105.78003	5.88781E-10
1105.90454	5.88363E-10
1106.02893	5.87947E-10
1106.15344	5.87533E-10
1106.27783	5.87123E-10
1106.40234	5.86714E-10
1106.52686	5.86308E-10
1106.65125	5.85905E-10
1106.77576	5.85504E-10
1106.90015	5.85106E-10
1107.02466	5.84710E-10
1107.14905	5.84317E-10
1107.27356	5.83927E-10
1107.39795	5.83538E-10
1107.52246	5.83153E-10
1107.64685	5.82769E-10
1107.77136	5.82390E-10
1107.89575	5.82012E-10
1108.02026	5.81636E-10
1108.14465	5.81264E-10
1108.26917	5.80893E-10
1108.39368	5.80526E-10
1108.51807	5.80161E-10
1108.64258	5.79799E-10
1108.76697	5.79439E-10
1108.89148	5.79082E-10
1109.01587	5.78727E-10
1109.14038	5.78375E-10
1109.26477	5.78025E-10
1109.38928	5.77678E-10
1109.51367	5.77334E-10
1109.63818	5.76992E-10
1109.76257	5.76653E-10
1109.88709	5.76317E-10
1110.01148	5.75984E-10
1110.13599	5.75653E-10
1110.26050	5.75324E-10
1110.38489	5.74998E-10
1110.50940	5.74675E-10
1110.63379	5.74354E-10
1110.75830	5.74037E-10
1110.88269	5.73721E-10
1111.00720	5.73409E-10
1111.13159	5.73098E-10
1111.25610	5.72790E-10
